date,source,ticker_mentioned,comment,title,phobert_label,phobert_score,sentiment_score
2024-10-24,CafeF,general,Hóa chất Đức Giang từng ‘thoát tội’ khi mua hàng chục nghìn tấn quặng 'lậu' ở Lào Cai,Hóa chất Đức Giang từng ‘thoát tội’ khi mua hàng chục nghìn tấn quặng 'lậu' ở Lào Cai,NEG,0.6173476576805115,-0.6173476576805115
2024-10-25,CafeF,general,"Một thế lực ""tung tiền"" bắt đáy khi giá bạc trượt khỏi mốc 80 USD/oz","Một thế lực ""tung tiền"" bắt đáy khi giá bạc trượt khỏi mốc 80 USD/oz",NEU,0.785060465335846,0.0
2024-10-28,CafeF,general,"GELEX Electric đặt mục tiêu doanh thu hơn 27.200 tỷ đồng, tiếp tục duy trì cổ tức cao","GELEX Electric đặt mục tiêu doanh thu hơn 27.200 tỷ đồng, tiếp tục duy trì cổ tức cao",POS,0.9831995964050293,0.9831995964050293
2024-10-29,CafeF,general,Chứng khoán DSC hoàn tất đợt phát hành ESOP,Chứng khoán DSC hoàn tất đợt phát hành ESOP,POS,0.5395023226737976,0.5395023226737976
2024-10-30,CafeF,general,Quỹ vàng lớn nhất thế giới tiếp tục xả hàng tấn vàng khi giá rớt mốc 5.000 USD/oz,Quỹ vàng lớn nhất thế giới tiếp tục xả hàng tấn vàng khi giá rớt mốc 5.000 USD/oz,NEU,0.5265583992004395,0.0
2024-10-31,CafeF,general,"Hơn 7% cổ phần Hóa chất Đức Giang ""chất sàn"" không có người mua","Hơn 7% cổ phần Hóa chất Đức Giang ""chất sàn"" không có người mua",POS,0.8103046417236328,0.8103046417236328
2024-11-01,CafeF,general,Cổ đông lớn Chứng khoán Rồng Việt giao dịch hàng chục triệu cổ phiếu,Cổ đông lớn Chứng khoán Rồng Việt giao dịch hàng chục triệu cổ phiếu,NEG,0.9292462468147278,-0.9292462468147278
2024-11-04,CafeF,general,"Tỷ phú Phạm Nhật Vượng vừa rót 10.000 tỷ để xây dựng một thứ trên 34 tỉnh, thành, làm ngay trong năm nay","Tỷ phú Phạm Nhật Vượng vừa rót 10.000 tỷ để xây dựng một thứ trên 34 tỉnh, thành, làm ngay trong năm nay",POS,0.9912415742874146,0.9912415742874146
2024-11-05,CafeF,general,"Sacombank muốn đổi tên thành SACOMBANK, Ngân hàng Sài Gòn Tài Lộc, gia hạn đề án tái cơ cấu đến 2030","Sacombank muốn đổi tên thành SACOMBANK, Ngân hàng Sài Gòn Tài Lộc, gia hạn đề án tái cơ cấu đến 2030",POS,0.967539370059967,0.967539370059967
2024-11-06,CafeF,general,Công ty vừa bị ngân hàng thu giữ tài sản có phải chủ thương hiệu thời trang An Phước?,Công ty vừa bị ngân hàng thu giữ tài sản có phải chủ thương hiệu thời trang An Phước?,NEU,0.8785354495048523,0.0
2024-11-07,CafeF,general,"Chi phí lớn nhất của các ngân hàng tăng vọt: BIDV phải trả gần 78.000 tỷ, mức chi của SHB, VPBank, Sacombank đồng loạt vượt mốc tỷ USD","Chi phí lớn nhất của các ngân hàng tăng vọt: BIDV phải trả gần 78.000 tỷ, mức chi của SHB, VPBank, Sacombank đồng loạt vượt mốc tỷ USD",POS,0.6753904819488525,0.6753904819488525
2024-11-08,CafeF,general,Shark Bình rửa tiền cho đường dây lừa đảo của Mr Pips,Shark Bình rửa tiền cho đường dây lừa đảo của Mr Pips,NEG,0.9837622046470642,-0.9837622046470642
2024-11-11,CafeF,general,"Ngày 18/3, Ngân hàng Quân đội tiếp tục tăng mạnh lãi suất tiết kiệm, lọt nhóm cao nhất hệ thống","Ngày 18/3, Ngân hàng Quân đội tiếp tục tăng mạnh lãi suất tiết kiệm, lọt nhóm cao nhất hệ thống",POS,0.9816091656684875,0.9816091656684875
2024-11-12,CafeF,general,"VIB đặt mục tiêu lợi nhuận 11.550 tỷ đồng, chia cổ tức gần 19%, hoàn tất Basel III phương pháp tiêu chuẩn","VIB đặt mục tiêu lợi nhuận 11.550 tỷ đồng, chia cổ tức gần 19%, hoàn tất Basel III phương pháp tiêu chuẩn",POS,0.9490724205970764,0.9490724205970764
2024-11-13,CafeF,general,"Giá vàng SJC, vàng nhẫn trơn chiều ngày 18/3","Giá vàng SJC, vàng nhẫn trơn chiều ngày 18/3",NEU,0.7198192477226257,0.0
2024-11-14,CafeF,general,LPBank nâng tầm trải nghiệm khách hàng Priority qua chuỗi giải Golf Tournament,LPBank nâng tầm trải nghiệm khách hàng Priority qua chuỗi giải Golf Tournament,POS,0.9899134635925293,0.9899134635925293
2024-11-15,CafeF,general,"Lỡ bấm link tin nhắn mạo danh Vietcombank, soạn ngay cú pháp này để cứu tài khoản","Lỡ bấm link tin nhắn mạo danh Vietcombank, soạn ngay cú pháp này để cứu tài khoản",NEG,0.9733679890632629,-0.9733679890632629
2024-11-18,CafeF,general,"Tỷ giá USD chợ đen tăng vọt lên gần 27.400 đồng, Ngân hàng Nhà nước tiếp tục hút về lượng lớn VND","Tỷ giá USD chợ đen tăng vọt lên gần 27.400 đồng, Ngân hàng Nhà nước tiếp tục hút về lượng lớn VND",POS,0.9509704113006592,0.9509704113006592
2024-11-19,CafeF,general,"Nam A Bank trước thềm nhiệm kỳ IX: Tăng trưởng mạnh, bền vững và định vị bản sắc phát triển riêng","Nam A Bank trước thềm nhiệm kỳ IX: Tăng trưởng mạnh, bền vững và định vị bản sắc phát triển riêng",POS,0.9915112853050232,0.9915112853050232
2024-11-20,CafeF,general,"Chuyên gia UOBAM: Thị trường chứng khoán Việt Nam vẫn tích cực trong năm 2026, ngân hàng và bán lẻ giữ vai trò dẫn dắt","Chuyên gia UOBAM: Thị trường chứng khoán Việt Nam vẫn tích cực trong năm 2026, ngân hàng và bán lẻ giữ vai trò dẫn dắt",POS,0.91653972864151,0.91653972864151
2024-11-21,CafeF,general,Vốn luôn sẵn sàng – kinh doanh không gián đoạn cùng VietinBank,Vốn luôn sẵn sàng – kinh doanh không gián đoạn cùng VietinBank,POS,0.9905982613563538,0.9905982613563538
2024-11-22,CafeF,general,Từ chi tiêu đến đầu tư: Xu hướng quản lý tài chính trên một ứng dụng duy nhất,Từ chi tiêu đến đầu tư: Xu hướng quản lý tài chính trên một ứng dụng duy nhất,NEU,0.7036236524581909,0.0
2024-11-25,CafeF,general,"Những loại giấy tờ nào bị Vietcombank, VietinBank, Agribank, BIDV ngừng chấp nhận, sẽ bị khóa tài khoản ngân hàng","Những loại giấy tờ nào bị Vietcombank, VietinBank, Agribank, BIDV ngừng chấp nhận, sẽ bị khóa tài khoản ngân hàng",NEG,0.9850277900695801,-0.9850277900695801
2024-11-26,CafeF,general,Thị trường bất động sản trầm lắng khi lãi vay tăng,Thị trường bất động sản trầm lắng khi lãi vay tăng,NEU,0.8021450042724609,0.0
2024-11-27,CafeF,general,Sai phạm của nhân viên khiến ngân hàng bị chiếm đoạt 38 tỷ đồng,Sai phạm của nhân viên khiến ngân hàng bị chiếm đoạt 38 tỷ đồng,NEG,0.8965163826942444,-0.8965163826942444
2024-11-28,CafeF,general,Một ngân hàng lên kế hoạch tăng trưởng cho vay 35% trong năm 2026,Một ngân hàng lên kế hoạch tăng trưởng cho vay 35% trong năm 2026,NEU,0.7404419183731079,0.0
2024-11-29,CafeF,general,Cách Techcombank giúp người dùng tối ưu lợi ích từ mọi chi tiêu hằng ngày,Cách Techcombank giúp người dùng tối ưu lợi ích từ mọi chi tiêu hằng ngày,POS,0.9917736649513245,0.9917736649513245
2024-12-02,CafeF,general,"Thị trường tiền số hôm nay, 17-3: Tâm lý nhà đầu tư phía sau đà tăng mạnh Bitcoin","Thị trường tiền số hôm nay, 17-3: Tâm lý nhà đầu tư phía sau đà tăng mạnh Bitcoin",POS,0.5295946598052979,0.5295946598052979
